"","date","id","content"
"672",2013-03-01,"오뎅(sant****)","솔직히 이거 재밌냐? 보는 내내 캐스팅빨이라고 생각이 들 정도로 재미없던데..."
"673",2013-02-23,"그림자놀이(haut****)","기대했던 작품성은 없다. 흥미로운 소재와 좋은 연기를 현실성이나 깊이라곤 없는 전개가 다 깎아먹고 뒤로 갈수록 지루하기까지. 5~6점이 적당하지만 거품이 많이 낀듯해 더 짜게 준다."
"674",2013-02-22,"axis****","여기 알바천국인가; 결말 흐지부지; 단순 코미디요소만 가미시키고;그냥 그럭저럭 킬링타임용으론 볼만했는데 뭐가 그렇게 재미있다는건지;"
"675",2013-02-10,"호구왔는가(beat****)","데이브란 영화 보고 왔는데 광해랑 완전 똑같더군요. 감독이란 작자들.. 양심팔고 돈만 벌면 장땡?? 뭐 한국감독들 헐리웃 까배끼기 하루이틀은 아니지만 . 양심팔아서 큰돈 버셨으니까 기부도 좀 하시고 좋은곳에 쓰시길 바랍니다. 영화는 절대 만들지 마세요"
"676",2013-02-10,"bjj1****","처음부터 끝까지 엉성하고 조잡한전개 영화제작하는 입장에서보면 발로 만든 영화임"
"677",2013-02-08,"몽상가(seul****)","감동적인 면을 과하게 부각시켰고 코미디적인 요소를 집어넣으려 많이 애쓴느낌. 영화라지만 사실과 너무 동떨어지게 연출하여 보기 부자연스럽다. 그래서인지 지루하기까지함"
"678",2013-02-08,"blackpantom(jjle****)","표절작이라니.. 실망이 큽니다..."
"679",2013-02-06,"yjat****","천만관객까지갈영화는아닌거같은데...ㅋ"
"680",2013-02-05,"dfen****","한국판 데이브. 뻔한 감성팔이, 뻔한 권선징악, 뻔한 클레세."
"681",2013-02-04,"i4le****","논리라곤 전혀없는 감성에만 치우친 영화"
"682",2013-02-04,"thdd****","너무억지다.."
"683",2013-02-03,"maxf****","우리나라 사람들 영화보는 수준이 이정도 밖에 안됐어? 억지감동 만들려고 일부러 설정하는거 짜증나지않음. 한국사람들 감동시키기 쉽네. 이럴줄 알았으면 나도 감독할걸."
"684",2013-02-03,"재하(sofd****)","광해, 데이브가 된 남자"
"685",2013-02-03,"afri****","과대평가"
"686",2013-02-02,"페가수스(milk****)","광해만 봤을땐 참 잘만든 영화라고 생각했는데 데이브를 보고나니 이 어처구니 없는 상황은 <U+0092>o미??????????????????????????????????????????????????????????"
"687",2013-02-02,"ㅡ(life****)","4000원주고 다운받아봤는데 4000원 괜히냈다 싶을정도로 단순한 스토리의 영화."
"688",2013-02-01,"본인은 본인이야(vnfa****)","그저그런 한국영화"
"689",2013-02-01,"sime****","별로... 좀 과하게 억지스럽다.근데 이렇게 만들어야말그대로 남녀노소를 끌어모으는거겠지."
"690",2013-02-01,"이석준(ujun****)","너무 비현실적이고 어슬프다... 너무 이상적으로 가서 감동이 안온다"
"691",2013-02-01,"zxca****","억지감동"
"692",2013-02-01,"랄라라랄라(tjsd****)","솔직히 뭐가 재밌다는거임? 다 뻔한 전개 아니였음 왕 되는거 뻔한 구성이여서 보느내내 아 역시 내가생각한데로구나..간간히 웃기고 그건 어느영화나 마찬가지인데 평점이 저정도는 아닌것같아서 1점줌"
"693",2013-01-31,"pes5****","별로"
"694",2013-01-31,"브이(ynki****)","천만 넘으려면 이렇게 만들어야 되나? 한국영화를 망치는 데는 관객들도 큰 역할을 한다."
"695",2013-01-31,"akw1****","도둑들이나 광해나 한국영화 망치는 주범들"
"696",2013-01-31,"zibra(haha****)","진짜 데이브랑 똑같네.. 함 보고와보세여 등장인물도 역할도 거의 같고 근데 데이브가 더 잼잇음"
"697",2013-01-31,"Hong드로(chi1****)","이병헌이 아무리 날고긴다 하더라도 짝퉁은 짝퉁!!! 감독 정말 창피한줄 알아라 데이브에 저작료는 지불하고 영화만들었음??? 명품짝퉁들이랑 뭐가 달라!!"
"698",2013-01-31,"oasi****","대종상 15부문수상에 빛나는 표절 영화"
"699",2013-01-29,"gksr****","평점거품 쩌러..한국영화치곤 완성도는 높지만 그냥 딱 뻔한 진행. 그래도 부분부분 유머코드가 지루함을 덜어주긴 했지만 그 이상 이하도 아니라 생각 평점 8.5 ! 킬링타임용으로 나쁘지않지만 기대는 하지말고 보자"
"700",2013-01-23,"myot****","-_-;;;; 평점 리뷰에 공감을 못하겠음.. 알바인거 같기도 하고.."
"701",2012-12-14,"uni5****","이게 왜 9점짜리 영화??"
"702",2012-12-12,"gars****","거품 드럽게 많이 낀영화.."
"703",2012-12-09,"kimi(nich****)","아직도 안내리냐 .이영화땜에 다른영화 들어갈자리 없다.존나 질긴네"
"704",2012-12-02,"김향(aldb****)","나는 별로...노림수가 분명하고 전개가 억지스러웠다. 말보단마음으로 느끼게 하는 영화였으면.."
"705",2012-12-02,"침략(rktl****)","더러운알바들 내려가거라"
"706",2012-11-30,"nana****","나는 별로...노림수가 분명하고 전개가 억지스러웠다. 말보단마음으로 느끼게 하는 영화였으면.."
"707",2012-11-23,"풀샤이(full****)","이영화를 먼저보고,데이브를 나중에 봤다.. 데이브를 먼저 볼걸 그랬다. 이런영화가 엄청난 관객동원과 한국영화제에 모든 상을 휩쓴것이 너무나 안타깝다.."
"708",2012-11-20,"옐로(noec****)","남편도 그렇고 사람들은 재밌다는데 난 왜 그냥 그렇지"
"709",2012-11-17,"culi****","이건 좀.. 아니다... 코믹물로써 이해는 하지만 전혀 감동적이지도 구성이 좋지도 않다.. 말도 안되는 만화같은 스토리에 더 말도 안되는 왕의 형상을 그리는 초딩수준의 판타지 스토리."
"710",2012-11-16,"lynd****","기대를 많이하고 본 것에 비해 무척 실망스러움."
"711",2012-11-15,"orag****","그냥"
"712",2012-11-14,"zkssk(can_****)","평점 너무 높다.. 나도 재밌게 봤지만 이건 너무 높다.. 8점이 적당할 듯"
"713",2012-11-12,"치히로(46to****)","거품을 제거합니다. 해외에 나가면 쪽팔릴 영화."
"714",2012-11-12,"미카엘(hans****)","네이버 점수는 조작냄새가 풀풀나네..."
"715",2012-11-11,"ss24****","데이브따라한표절작. .따라해도진짜너무따라한표절에쫄작이딘"
"716",2012-11-11,"sdis****","저아래 전문가가 스토리가 탄탄하댄다...표절한 영화가지고..표절영화가 이렇게 흥하니 너도나도 표절.. OO"
"717",2012-11-08,"goeiwls(hyoe****)","그럭저럭 볼만했는데 이정도로 극찬할정도인지는 잘모르겠다. 얼마전 광종상때도 그렇고."
"718",2012-11-08,"천통발해(neut****)","평점 6점 정도가 적당한 듯.. 여기 10점 <U+008B><U+009A>린 알바가 많아서 적정점수 차원에서1점 때림 배급사의 독점의 횡포를 느끼게 해준 영화"
"719",2012-11-07,"데이지(eve9****)","볼만은하다 ...하지만 거품이 넘 심한거아닌가???"
"720",2012-09-15,"Free(prai****)","아!! 나의 첫 사랑"
"721",2012-08-29,"vtoo****","굿"
"722",2012-11-07,"llti****","이게 한국 영화평론가의 수준이다. ㅎ"
"723",2012-11-01,"CATAPHRACT320229(snah****)","광해는 데이브라는 영화와 너무 흡사합니다. 사전에 판권을 샀으면 리메이크작이지만 아니라면 표절작입니다. 광해 좋아하시는 분들은 꼭 데이브라는 영화를 보기를 권합니다."
"724",2012-11-01,"뷰틔(ewq1****)","너무 과대평가된작품"
"725",2012-11-01,"홀든(drea****)","영화 보는 내내 하품만 나오고 작품성, 연기력 다 별로임. 왜 이런 영화 대종상을 받았는지 의문!"
"726",2012-11-01,"myju****","뭐 이정도까지의영화인가"
"727",2012-10-19,"geog****","데이브가 생각나는 영화......"
"728",2012-10-09,"신주영(yulb****)","평점이 너무 높은것 같다..."
"729",2012-10-09,"idah****","알바들의 향연."
"730",2012-09-30,"snak****","민망할 정도로 유치함. 억지로 강요하는 의도된 웃음. 영화임을 감안해도 무리한 설정. 의상과 배경 등 영상은 좋았습니다"
"731",2012-09-29,"jung****","이병헌연기는좋으나 뻔한스토리에지루하기까지.."
"732",2012-09-24,"김혜정(tcsk****)","완전 재미없는건 아니였지만, 평점은 개인적으로 9점 넘을만한 평점은 아닌거 같네요. 이병헌씨는 연기 잘하긴 하더라구요 역시... 근데 스토리가 그렇게 흡입력있지도 않고, 막판엔 좀 지루하더라구요."
"733",2012-09-23,"sing****","정말 오글거리는 영화. 좀 은근하게 드러내야지, 아주 대놓고 왕의 입으로 막 읊어대니 오글거려 못봐주ㄱ겠음. 내가 중학교 1학년이었다면 재미있었다고할지도."
"734",2012-09-22,"shsh****","다들재밋다는데 난 별로... 그냥 이병헌 구경하다 온 느낌"
"735",2012-09-21,"평행선(hing****)","이 영화의 정체성은 뭘까?? 웃기지도 않고 그렇다고 진지하지도 않고"
"736",2012-09-20,"calm****","평점믿고 가서 봤더니 대실망. 스토리도 로맨스 코미니 휴먼 정치 다 섞여서 감정이입할 시간도없이 빠르게 왔다갔다하고 사건진행의 키를 가진 가짜광해는 너무 일차원적이라 앞이 뻔하게보이고 볼만한건 진짜광해를 연기하는 이병헌연기뿐."
"737",2012-09-15,"조준호(munj****)","광해군에 대한 다른 해석을 영화로 만든것 같은데 얼마전 주지훈 주연의 왕이로소다 라는 영화와 도무지 다른게 없어보임, 억지전개 억지감동 억지웃음 볼껀 이병헌의 연기와 한복의 디자인??6점정도의 영화지만 평점이 너무 높아서 참고하라고 3점"
"738",2012-09-14,"rlaw****","네이버 평점 믿을것이,,, 못된다는 말이 맞군"
"739",2012-09-14,"uh99****","광해!!뭔가 큰것을 얻을려고 보러간다면 저처럼 허무하게 볼것같아요 소개되는내용 그대로가 영화전부구요 영화를많이늘린느낌?이병헌씨 연기는 원맨쇼수준으로 정말혼자 다찍엇다할정도로 연기는 좋았지만 내용은 생각이하. 영화에 주제가없네 이병헌연기에 딱오점!"
"740",2012-09-11,"음파(sym1****)","댓글들이 너무,,,,, 만들어진듯한 느낌은 나만 받는건가,,,,,"
"741",2013-09-22,"7699****","인물마다 보는 재미가 있어 지루하지 않고 괜찮았다."
"742",2013-09-22,"빛나는별(gsls****)","나도 왕이 되고싶소이다."
"743",2013-09-22,"odokx2(chw5****)","최고"
"744",2013-09-22,"spor****","최고의 영화지"
"745",2013-09-22,"아(zim4****)","마무리도 깔끔 굿굿"
"746",2013-09-22,"엄마친구(jehy****)","이유가 필요해?"
"747",2013-09-17,"방댕이(dlfc****)","한효주씨 배역이 좀 별로라고 생각합니다. 뭔지모르게 어색하다고 해야하나;; 영화 자체는 재밌습니다."
"748",2013-02-15,"BeSs(hih9****)","너무 과대평가된 영화라 1점. 영화인데도 수목드라마 혹은 순정만화마냥 너무 판타지스럽게 그렸다."
"749",2013-02-14,"seoj****","주관적인 총평이겠지만 과대평가 된 부분이 많은 영화같다"
"750",2013-09-22,"황소(hyks****)","보면서 대성통곡 했답니다. 광해가 어전에서 대신들을 향해 꾸짖을때 폭풍눈물 ㅠㅠ"
"751",2013-08-24,"다모토리(qjeh****)","가짜광해 아쉽다ㅋ 가슴에 상처만 안 들켰어도 효주를.... ㅎ"
"752",2013-02-12,"모닝맨(ockt****)","전혀수작이라 할만한 영화는 아닌듯 거품이 심해서 ,,국민수준이 낮아졌는지 아니면 배급사가 막강해서인지 이해불가"
"753",2013-10-17,"버섯(luky****)","굉장하다 영화보다 감명받아서 울뻔함"
"754",2013-10-16,"ㅇㅋㅂㄹ(fail****)","당시의 정치적 승자인 반대세력에 의해 평가절하되었다고 보는 시각에서의 광해군을 재조명하는 이야기인줄 알았는데 오히려 그 반대군요. 광해는 원래 무능력하고 그 닮은꼴 대역이 한 일이라... 픽션이 너무 많아서 이 영화로 역사를 보면 안될 것 같습니다."
"755",2013-10-16,"ho cood(dnfl****)","그냥 진짜 짱 이렇게 재밋있는 영화오랜만인거 같네요"
"756",2013-10-16,"정화씨(jiun****)","이병헌 짱짱맨 류승룡 짱짱맨"
"757",2013-10-16,"혼자걷는아이(govl****)","개봉 후 극장에서 봤을때도, TV를 통해 다시봤을때도눈물을 왈칵 쏟게한 영화. 진정한 한 나라의 지도자란 어떤사람인가에 대한 생각을 하게한 영화. 연기도 연출도 모두 좋았다."
"758",2013-10-16,"햇살공쥬(jind****)","최고..최고..감동 재미 탄탄한스토리..오늘날 정말 와닿는 정치"
"759",2013-10-16,"호박고구마(thgu****)","말이필요없다.. 왜이제야봤을까..대박이다 그냥 소름이다"
"760",2013-10-16,"낑깡(minj****)","재밋다 이병헌연기진짜잘한다.."
"761",2013-10-16,"kiss****","다시봐도 감동이....영화 최고"
"762",2013-10-15,"ㄱ(rnjs****)","벌써 10번넘게 보고있습니다 그정도로 재밌어요"
"763",2013-10-15,"배태랑(wana****)","작품의 완성도를 떠나서, 어처구니가 없다! 부끄럽지도 않은가! 20년이 지나면, 데이브(1993)가 연기처럼 사라질줄 알았나! 어떻게 이럴수가! 천만흥행이 당장은 신나겠지. 장차 한국영화의 파급력이 온세계로 퍼지면, 너희는 수치심으로 지옥을 맛보리라!"
"764",2013-10-15,"흑월랑(yist****)","이병헌의 멋진 2중 연기를 볼수 있는 영화 ....같으면서도 다른 느낌....그리고 탄탄한 스토리로 집중할수 밖에 없는 영화"
"765",2013-10-15,"wook****","두번 봐도 정말 재밌고,감동이고,웰메이드란 느낌이 들어요."
"766",2013-10-15,"꽃게(swj0****)","요즘 정치인들이랑 비교하면...."
"767",2013-10-15,"나른하게(dud8****)","오 간만에 잘본 한국영화"
"768",2013-10-15,"사향(jaeh****)","정말 말로 표현할 수 없는 재미가 있네요. 최고입니다."
"769",2013-10-15,"Bella Luna(thak****)","본지 이틀이 지나도 여운이 가시질 않음ㅠㅠ 이병헌 씨 연기에 신들렸다 진짜... 왕의남자 이후로 천만 부끄럽지 않은 영화!!"
"770",2012-08-18,"cupi****","저 시대 건축학도로써 저러진 않았는데 ㅋㅋ..재미있게는 봤음"
"771",2013-10-14,"파페포포(alsw****)","정말 재밌게 봤습니다~^^"
"772",2013-10-14,"Borderline(dpqj****)","이병헌 다시봤습니다. 그간 작품도 제대로 안보고서 얼굴로 먹고사는 배우겠거니 생각했었습니다.. 연기를 정말 자연스럽게 잘하네요, 목소리도 좋구요.. 영화도 정말 재밌습니다."
"773",2013-10-14,"제주도어디까지가봤니(gus1****)","생각하게하는 영화.."
"774",2013-10-14,"한그림(dust****)","한국영화 치고는 잘 만들었지만 아무리 그래도 9~10 점영화는 아니지 객관적으로 7점대 중반정도가 적당하다.."
"775",2013-10-14,"클린야갤러(jgw1****)","광해=관상=왕의남자 ㄹㅇ 보면서 카메라도 그렇고 전개 과정이 레알 세작품이 너무 유사함 새드 엔딩도 그렇고"
"776",2013-10-14,"tech****","최고네.. 백성을위한"
"777",2013-10-14,"Hugh(cjh8****)","최고의 사극! 최고최고!"
"778",2013-10-14,"star****","내생애최고의영화!!! 다시봐도 그감동은 여전하네용~"
"779",2013-10-13,"달빛(vlfk****)","너무나재미있었다허균선생"
"780",2013-10-13,"mens****","한국영화는 알바넘들때문에 평점을 믿지 않는데 이건 영화 잘만들었네. 이병헌을 그닥 안좋아했는데 이 영화로 보는 관점이 달라질 만큼 연기도 너무 좋았다. 올만에 한국영화 잘만든것 하나 나왔군"
"781",2013-10-13,"별빛속에(uwit****)","정말 최고의 영화, 최고의 배우, 우리 시대에 절실하게 필요한 왕."
"782",2013-10-13,"맘대로정지시키지마(kkj9****)","역시 이병헌 이민정한테 장가가도 손색이없구만"
"783",2013-10-13,"reminiscence(many****)","감동적인 최고의 영화."
"784",2013-10-13,"하이롱(msa3****)","픽션과 논픽션 그것은 중요치않다.중요한것은, 메세지.모든걸 뛰어넘는 감동과 울음이 있었다."
"785",2013-10-13,"life****","연기가 무엇인지 그가 얘기한다. 격이 다른 연기, 차이를 느끼고 싶으시다면 꼭 보십시오."
"786",2013-10-13,"hg오너(cred****)","코믹 사극영화인지 알고 봤던 것이 후회스럽다.대한민국 땅에 필요한 영화"
"787",2013-10-13,"김맹(lool****)","이병헌은 안티도 이 한편의 영화로 잠재워버렸지"
"788",2013-10-13,"리노(coco****)","이병헌 연기는 진짜 소름돋음"
"789",2013-10-13,"쿠키(xogh****)","내가 영화는 잘 안보는데 , 수행평가때문에 본 이 광해는 정말 최고의 영화다..."
"790",2013-10-13,"시온(a141****)","슬프지만 아름다운 상상이다."
"791",2013-10-13,"토토(nost****)","한국판 왕자와 거지. 조선왕조 역사와의 절묘한 설정은 높이 살만 함"
"792",2013-10-13,"노가리(audt****)","왕이 되고 싶소이다.."
"793",2013-10-13,"Cute(pok3****)","키야..굿굿진짜대박"
"794",2013-10-13,"JungAh Alice Moon(liy8****)","말이 필요없음...정말로..."
"795",2013-10-13,"Think Twice(cndd****)","그냥 시험공부하다가 티비에서 하길래 봤는데 보는 내내 아무생각없이 넋빠져서 본거같다 다보고 나서 은은한 감동이 밀려온다"
"796",2013-10-13,"wjsd****","진짜 명작이다...."
"797",2013-10-13,"성훈찡(shwo****)","이병헌연기가진짜대단하네요 내용도대단"
"798",2013-10-13,"lieovt(ekdu****)","이 시대 필요한 영화!!!"
"799",2013-10-13,"manc****","정말 잘 만든 대중영화~웃음 감동 의미까지 충실하게 담겨있다"
"800",2013-10-12,"슈슈슝(nada****)","따뜻한 하선, 차가운 광해, 엣지있게 연기한 이병헌"
"801",2013-10-12,"하얀빗방울(dyte****)","흉터보여줄때진짜티비에서 눈을못땜"
"802",2013-10-12,"사카시(korc****)","꼭보아야합니다 최고입니다"
"803",2013-10-12,"SILVESTER(ery8****)","이런 장르의 영화를 보고 가슴 속에서 터져나오는 감동과 눈물을 흘린 적이 없었는데... 한국적 색감이 고스란히 스며들어 있고... 역사를 재밌게 재구성하니 너무 좋았어요"
"804",2013-10-11,"민혁(posi****)","영화 평가에 처음으로 댓글 남겨봅니다. 이 영화를 몇달전에 다운받아놓고 이제서야 감상한 제자신이 부끄럽습니다. 정말 최근에본 한국영화중에 최고였습니다. 제가 좋아하는 배우 이병헌의 진가가 제대로 드러난 영화인거 같습니다. 다른 배우분들도 최고였습니다!"
"805",2013-10-11,"rkwk****","보는내내 몰입감이 장난이 아니었다. 2시간이 너무 짧게 느껴졌을 정도로...이 영화 나름 잘 만들었네. 1000만 관객을 괜히 돌파한게 아니었어."
"806",2013-10-11,"e17veaqlefj(xulu****)","2012년을 대표하는 최고의 영화"
"807",2013-10-09,"sit7****","이것은 수작이다. !.!"
"808",2013-10-05,"생선(lipe****)","너무 재미있어요. 감동."
"809",2013-10-05,"필터기(dlwh****)","솔직히좀지루했습니다 하지만 거의완벽에 가까운 한국영화였습니다 이영화는 단언컨데 완벽한영화입니다 ㅎㅎ"
"810",2013-10-05,"이차반(boyh****)","진짜 대박이다...사극 싫어하는데 진짜 재밌게봄 내가 본 한국영화중에 최고"
"811",2013-10-05,"그지깨깽이(xodz****)","재밌으면서 짠하다 정말재밌음"
"812",2013-10-04,"나무죠앙(rain****)","나 첨으로 평점 남기거든? 진짜 존/나 개 개밋고 연기 쩔고 진짜 안본다람 무조건 봐라."
"813",2013-10-04,"삐딱500(leec****)","좋은 작품입니다. 이병헌의 연기가 돋보였어요..."
"814",2013-10-03,"버섯도인(ghkf****)","너무 진한 감동이었습니다"
"815",2013-10-03,"보안관(life****)","정말 최고라는 말밖에..."
"816",2013-10-03,"ljg9****","자리가 그 사람을 만드는가. 아니면 사람이 그 자리를 만드는가. 모두 아니다. 사랑이 사람을 만들고 그 사랑이 모든 것을 가능케 한다."
"817",2013-09-27,"바람(bara****)","처음봤을땐 7점, 두번째 9점. 세번째 보고나니 아낌없이 10점! 이병헌이라는 월드스타의 소름돋는 연기력과 류승룡의 완벽한 하모니. 왕이 되고 싶소이다.. 나도 그대가 진정 왕이 되었으면 바랬나이다...."
"818",2013-09-27,"Manaus(nost****)","Very good!!"
"819",2013-09-26,"nobl****","이병헌씨 정말 연기 잘하고 완전 영화 강추 입니다."
"820",2013-09-26,"yuns****","말이 필요없다. 역대 최고의 사극영화가 될 듯 싶다."
"821",2013-09-25,"무표정(jta1****)","명불허전 이병헌 ..."
"822",2013-09-25,"aka달팽(goko****)","이병헌에 반했고 추창민 감독에게 반했다. 다른 말이 필요하리..."
"823",2012-08-07,"mhth****","감독이 8월의 크리스마스 같은 작품을 만들고 싶어했다. 그 때 진정한 성공이 다가왔다. 마음속에 자리잡고 있던 생각이 고마운건 처음이다."
"824",2013-09-25,"다크여인(yods****)","사극 영화중 제일 재밌었습니다! 감동도 있고 엄청 웃기고 여러번 눈물도 훔쳤네요. 이병헌씨와 그 외 다른 역의 배우 분들의 연기도 정말 잘 봤습니다!"
"825",2013-09-24,"pete****","창의력돋는 아이디어 부터 이병헌의 명품연기 까지. 흠잡을게 없음"
"826",2013-09-24,"아임유(wsua****)","뒤로갈수록 볼만했다 국민을 진정으로 생각하는사람이 왕이되어야할탠데"
"827",2013-09-24,"kgy4****","꿀잼"
"828",2013-09-24,"아니아닝(blue****)","이제서야봤다 재밌다 광해군에 대해서 알아보게 되었다"
"829",2013-09-24,"준유(eter****)","극장에 가서 보지 못한게 참 한스럽다. 왜 이병헌, 이병헌 하는지 제대로 보여준 영화. 한효주도 정말 중전에 걸맞는 기품이 외모나 연기에서 느껴지더라. 정말 최고.."
"830",2013-09-24,"나희(nhee****)","또봐도 재밌고 감동적인 영화^,^"
"831",2013-09-24,"ㅇㅇ(dmsg****)","이병헌 연기 물 올랐다 정말 볼만한 사극 영화 한 편"
"832",2013-09-24,"rhrn****","이병헌 연기력이 짱 ㅎㅎ 추석때 또 보는데듀 재미짐"
"833",2013-09-24,"tjdg****","진짜 말이 필요없는 영화..이병헌씨의 명품연기와 순간순간 나오는 개그까지..여태까지 봤던 한국 영화중에 제일 재밌었습니다."
"834",2013-09-24,"hyoj****","류승룡이며 이병헌이며.. 역사적으로 절묘하게 허구를 갖다 붙인 감독이며.. 너무나 완벽합니다~~!!!"
"835",2013-09-23,"new치타(scat****)","이병헌 하나 때문에 영화가 사는구나...ㅎㅎ; 아 진짜 이런배우가 또 나올라나...요즘 어린애들중에선 싹이 보이는 사람이 없던데....그리고 한효주....클라스 쩐다 진짜"
"836",2013-09-23,"하루살이(rhkr****)","재미있네요."
"837",2013-09-22,"시로(dydr****)","승정원 일지가 광해군 시절 일부가 소실된것을 소재로 이런 이야기를 이만한 완성도로 영화로 구현해낸 것이 정말 대단하다고 생각된다 하지만. 결말 부분에서 흐지부지 하게 끝낸 것이 많이 아쉬운 감이 남았다. 그것 외에는 달리 흠잡을데 없는 영화인거 같다"
"838",2013-09-22,"소식(rkdw****)","."
"839",2013-09-22,"딜레카(valk****)","광해군이 광해의 가짜 왕 처럼 역사에서 행동하면 옹호 세력이생겨 능양군과 간신들의 쿠데타를 막지 않았나 싶다영화는 최고였다!"
"840",2013-09-22,"WALKING PAPER(gotk****)","무리없이 좋은 대중들을 위한 웰메이드 영화"
"841",2013-09-22,"짚(gppp****)","짱ㅇ이다"
"842",2013-09-22,"지구를찰지게(clin****)","그냥 완벽하다"
"843",2013-09-22,"안녕하세요(maly****)","재밋다"
"844",2013-09-22,"아이구야(wjdt****)","재미있다"
"845",2013-09-22,"hell****","초능력을 가진자들이 누구나 슈퍼히어로가 아니다(영화 크로니클)갑자기 생긴 왕이라는 힘으로 진짜 슈퍼히어로가 되고 싶었던 어느 남자의 이야기."
"846",2013-09-22,"령혼(fkaq****)","커다란 감동과 웃음"
"847",2013-09-22,"capr****","추석 특선 영화로 봤는데 재밌네요"
"848",2013-09-22,"셰츠카인(litt****)","재밌다 죽이게"
"849",2013-09-22,"그냥인간(vin0****)","볼때마다 참 잘 만들었다는, 웰메이드 영화라는 생각이 든다 영화 전체가 재밌게 볼수 있게 짜여져있지만 가볍지만은 않고 또 역사와 연관한 스토리구성과 이병헌의 연기의 조화가 이 영화의 흥행 이유가 아닐까"
"850",2013-09-22,"더블조(dogo****)","한국인에게 400% 꼭 맞는 영화같다. 정말 대박. 영화의 모든 요소 하나하나가 다 살아있어. 최고. 그런데 너무 내 마음을 잘 건드려서 퍼펙트한 상업영화같다는 생각도 든다. 아무튼 꿀잼에 배역도 환상이고 그냥 대박임"
"851",2013-09-22,"자유로움(wjdq****)","ㅎㅎ"
"852",2013-09-22,"솜짱(ekth****)","대박 이렇게좋은영화일지는 몰랐음..보는동안 이병현의 대사에 소름도돋고 감동받았던영화ㅠㅠ정말 좋은영화같다!"
"853",2013-09-22,"목도리(wldn****)","와.. 영화보다 운적은 없었는데 집에서 처음 보고 폭풍눈물"
"854",2013-09-22,"pame****","최고....내가 왜 이걸 작년에 안봤지??이제야 본 내가 진짜 한심하다..."
"855",2013-09-22,"당나귀(zqkd****)","말이 필요없다"
"856",2013-09-22,"디자이어(sksw****)","극장에서 한번, TV에서 한번, 다운받아 한번 더봐야겠어요 ~ 다시봐도 질리지가 않네요."
"857",2013-09-22,"너굴라스(axc6****)","허균 역의 류승룡이 마지막에 한 대사가 가장 기억에 남는다"
"858",2013-09-22,"사랑니(kkc2****)","기록되지않은 15일 꽁트.."
"859",2013-09-22,"obu2****","천만관객은 이유가 있다"
"860",2013-09-22,"잘하자(mina****)","보고 싶었는데 지금보니 감동 이네 최고 였다"
"861",2013-09-22,"tntw****","진짜존경할만한왕임.."
"862",2013-09-22,"아리아(sang****)","넘좋아"
"863",2013-09-22,"팬돌이(vbcn****)","단연컨데 광해는 가장 세상에서 가장 완벽한 영화 입니다."
"864",2013-09-22,"dbal****","정말최고당!"
"865",2013-09-22,"5657****","두번봤는데 두번봐도 재밌는영화"
"866",2013-09-22,"홍노7(slau****)","말이 필요없다. 최고의 영화"
"867",2013-09-22,"gusw****","최고"
"868",2013-09-22,"By하늘(dudn****)","진심짱이다..진짜 내가본영화에서 짱짱인듯.나이거 티비로 첨보는건데 생각보다 완전 대작이다.."
"869",2013-09-22,"모자(5670****)","작년에 본건데 지금와서 평점 주네!"
"870",2013-09-22,"iNNit(yhs5****)","이병헌을 다시 보게<U+0089>榮?"
"871",2013-09-22,"Soul(noct****)","작년에 영화관에서 보고 또 보는건데도.. 너무너무재밋고 감동이다ㅠㅠ평점같은거처음ㅠㅠ"
"872",2013-09-22,"da97****","아 내가이영화 진작에 영화관에서 안봤을까..그냥 말빌요없고 굿굿♥감동적이네여 ㅠㅠ"
"873",2013-09-22,"master(tjdr****)","광해군....폐위되것과폭군만아니엿어도 세종에 이어 역사에 큰이름남길 왕이었을텐대"
"874",2013-09-22,"용더쿠(kyd9****)","극장에서 봤어야했는데"
"875",2013-09-22,"사랑이(fnpr****)","진짜..최고다보는내내울엇음"
"876",2013-09-22,"초록이말썽쟁이야(chor****)","한국사극영화중 단연 최고였습니다"
"877",2013-09-22,"magi****","대박ㅋㅋㅋ"
"878",2012-07-25,"설대생(djen****)","나도 이런 사랑 한번쯤 하고싶다"
"879",2012-07-14,"wetm****","마지막 기억의습작 노래흐를때...한가인은 참이쁜데 연기가..첫사랑 고백할때 그 중요한 장면을 그렇게 표현하다니.."
"880",2013-09-22,"엄동호(rpas****)","앞으로 몇년간 내인생의 최고의 영화로 길이 남을 만한 영화"
"881",2013-09-22,"스틱(4306****)","두 번 봐도 굿"
"882",2013-09-22,"파이(xyg2****)","최고의영화처음부터끝까지 지루한부분없이 몰입해서본영화는정말 오랫만이다...."
"883",2013-09-22,"사눈람(gksx****)","진짜 감동그자체 백성을 섬기는왕..."
"884",2013-09-22,"ran0****","생각하며 보게 되는 영화네요"
"885",2013-09-22,"야구와함께(hsl4****)","진짜 말이 필요없다... 대단하다"
"886",2013-09-22,"rain****","개쩐다는 말 밖에 할말이 없네.. 이병헌 연기 직이네..."
"887",2013-09-22,"공놀이(cimm****)","역시 극장에서 보고 티비에서 봐도 명작이네요근데 티비에서 편집이 과했네여"
"888",2013-09-22,"로쿠넬하(rknh****)","광해 보고싶었는데 이제서야보는ㅜㅜ진짜 진짜 대 명작품이다ㅠㅜㅠㅜ♥♥♥"
